time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,GeniusBOABaselineNegotiator@1
0.011634125,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.011774958,0.3137254901960784,15,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.011774958,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.01191675,0.3333333333333333,16,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.01191675,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.012058042,0.35294117647058826,17,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.012058042,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.01219975,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.01219975,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.012341625,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.012341625,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.0124825,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.0124825,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.0126255,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.0126255,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.01276875,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.01276875,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.0129125,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.0129125,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013055458,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.013055458,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.013198875,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.013198875,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.013340833,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.013340833,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.013483083,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(0, 9, 2, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.013483083,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.013653125,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9064327485380117,0.0935672514619883
0.013653125,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.01379675,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(1, 9, 2, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.01379675,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.11695906432748537,0.8830409356725145
0.01393925,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(1, 10, 0, 'standard')",{},continuing,,,0.8771929824561403,0.12280701754385964
0.01393925,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.11695906432748537,0.8830409356725145
0.014081417,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(0, 9, 1, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.014081417,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(7, 3, 8, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906431
0.014225208,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(0, 4, 0, 'premium')",{},continuing,,,0.8245614035087718,0.1754385964912281
0.014225208,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(4, 1, 8, 'basic')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.014367917,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(0, 7, 0, 'standard')",{},continuing,,,0.8187134502923976,0.18128654970760233
0.014367917,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(4, 1, 8, 'basic')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.014509708,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(1, 9, 2, 'standard')",{},continuing,,,0.7894736842105262,0.21052631578947367
0.014509708,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'premium')",{},continuing,,,0.21052631578947367,0.7894736842105263
0.01465075,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(2, 7, 0, 'standard')",{},continuing,,,0.7602339181286548,0.23976608187134502
0.01465075,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'premium')",{},continuing,,,0.23976608187134502,0.7602339181286549
0.014793208,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(1, 7, 2, 'standard')",{},continuing,,,0.7309941520467835,0.26900584795321636
0.014793208,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(8, 1, 8, 'premium')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.0149355,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(2, 7, 2, 'standard')",{},continuing,,,0.7017543859649121,0.2982456140350877
0.0149355,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(7, 2, 9, 'premium')",{},continuing,,,0.2982456140350877,0.7017543859649122
0.015078042,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(4, 8, 2, 'standard')",{},continuing,,,0.6725146198830408,0.32748538011695905
0.015078042,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(7, 2, 8, 'premium')",{},continuing,,,0.32748538011695905,0.6725146198830408
0.015219833,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(2, 3, 0, 'standard')",{},continuing,,,0.6432748538011694,0.35672514619883033
0.015219833,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(8, 3, 7, 'premium')",{},continuing,,,0.3567251461988304,0.6432748538011694
0.015361708,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(2, 7, 2, 'basic')",{},continuing,,,0.5847953216374268,0.4152046783625731
0.015361708,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(6, 3, 7, 'premium')",{},continuing,,,0.4152046783625731,0.5847953216374268
0.015503375,0.8235294117647058,41,GeniusBOABaselineNegotiator@0,"(2, 7, 3, 'basic')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.015503375,0.8235294117647058,41,GeniusBOABaselineNegotiator@1,"(7, 5, 7, 'premium')",{},continuing,,,0.4444444444444444,0.5555555555555555
0.015643708,0.8431372549019608,42,GeniusBOABaselineNegotiator@0,"(2, 5, 7, 'standard')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.4970760233918128,0.5029239766081871
